epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
374,0.4901680648326874,0.490168035030365,0.3886552155017853,0.3886552155017853
375,0.43540021777153015,0.43540021777153015,0.39268818497657776,0.39268818497657776
376,0.45706450939178467,0.45706450939178467,0.40108972787857056,0.40108972787857056
377,0.41626399755477905,0.41626399755477905,0.47852399945259094,0.47852399945259094
378,0.47208622097969055,0.47208622097969055,0.5183898210525513,0.5183898210525513
379,0.42111480236053467,0.42111480236053467,0.5338670015335083,0.5338670015335083
380,0.4587838351726532,0.4587838351726532,0.41770943999290466,0.41770943999290466
381,0.4633941948413849,0.4633941948413849,0.42009955644607544,0.42009955644607544
382,0.4246618151664734,0.4246618151664734,0.4407016336917877,0.4407016336917877
383,0.41427862644195557,0.41427862644195557,0.5214269757270813,0.5214269757270813
384,0.4213455021381378,0.4213455021381378,0.6681863069534302,0.6681863069534302
385,0.4082699120044708,0.4082699120044708,0.7057421207427979,0.7057421207427979
386,0.38374337553977966,0.38374337553977966,0.43862542510032654,0.43862542510032654
387,0.42142242193222046,0.42142242193222046,0.6166854500770569,0.6166854500770569
388,0.4281727075576782,0.4281727075576782,0.5462872982025146,0.5462872982025146
389,0.42230546474456787,0.42230546474456787,0.4558570683002472,0.4558570683002472
390,0.44435980916023254,0.44435980916023254,0.5594240427017212,0.5594240427017212
391,0.3761899769306183,0.3761899769306183,0.46934035420417786,0.46934035420417786
392,0.4327484369277954,0.4327484369277954,0.4825502634048462,0.4825502634048462
393,0.4809328019618988,0.4809328317642212,0.4294382631778717,0.4294382631778717
394,0.4416501820087433,0.4416501820087433,0.5956968069076538,0.5956968069076538
395,0.431539922952652,0.431539922952652,0.3998948335647583,0.3998948335647583
396,0.42939072847366333,0.42939072847366333,0.4444985091686249,0.4444985091686249
397,0.3972577750682831,0.3972577750682831,0.3922821581363678,0.3922821581363678
398,0.4426113963127136,0.4426113963127136,0.40265029668807983,0.40265029668807983
399,0.41014808416366577,0.41014808416366577,0.5616129040718079,0.5616129040718079
